model_id,cycle,state_index,state,cycle_length,ly_weight,qaly_weight,cost_weight,qaly_discount_factor,cost_discount_factor,ly_discount_factor,include_discounted_ly
B,36,10,Dead,0.25,0.0,0.0,0.0,1.362897353257122,1.362897353257122,1.0,0
B,37,1,Well no HPE,0.25,0.25,0.2018,3.8480642857142855,1.3746693055463068,1.3746693055463068,1.0,0
B,37,2,Well with HPE,0.25,0.25,0.2018,0.0,1.3746693055463068,1.3746693055463068,1.0,0
B,37,3,GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.3746693055463068,1.3746693055463068,1.0,0
B,37,4,Unresolved GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.3746693055463068,1.3746693055463068,1.0,0
B,37,5,Symptomatic ulcer,0.25,0.25,0.1763,628.2491339093506,1.3746693055463068,1.3746693055463068,1.0,0
B,37,6,Unresolved ulcer,0.25,0.25,0.1763,628.2491339093506,1.3746693055463068,1.3746693055463068,1.0,0
B,37,7,Serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.3746693055463068,1.3746693055463068,1.0,0
B,37,8,Unresolved serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.3746693055463068,1.3746693055463068,1.0,0
B,37,9,Post-event,0.25,0.25,0.2018,3.8480642857142855,1.3746693055463068,1.3746693055463068,1.0,0
B,37,10,Dead,0.25,0.0,0.0,0.0,1.3746693055463068,1.3746693055463068,1.0,0
B,38,1,Well no HPE,0.25,0.25,0.2018,3.8480642857142855,1.3865429374376772,1.3865429374376772,1.0,0
B,38,2,Well with HPE,0.25,0.25,0.2018,0.0,1.3865429374376772,1.3865429374376772,1.0,0
B,38,3,GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.3865429374376772,1.3865429374376772,1.0,0
B,38,4,Unresolved GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.3865429374376772,1.3865429374376772,1.0,0
B,38,5,Symptomatic ulcer,0.25,0.25,0.1763,628.2491339093506,1.3865429374376772,1.3865429374376772,1.0,0
B,38,6,Unresolved ulcer,0.25,0.25,0.1763,628.2491339093506,1.3865429374376772,1.3865429374376772,1.0,0
B,38,7,Serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.3865429374376772,1.3865429374376772,1.0,0
B,38,8,Unresolved serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.3865429374376772,1.3865429374376772,1.0,0
B,38,9,Post-event,0.25,0.25,0.2018,3.8480642857142855,1.3865429374376772,1.3865429374376772,1.0,0
B,38,10,Dead,0.25,0.0,0.0,0.0,1.3865429374376772,1.3865429374376772,1.0,0
B,39,1,Well no HPE,0.25,0.25,0.2018,3.8480642857142855,1.398519127183306,1.398519127183306,1.0,0
B,39,2,Well with HPE,0.25,0.25,0.2018,0.0,1.398519127183306,1.398519127183306,1.0,0
B,39,3,GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.398519127183306,1.398519127183306,1.0,0
B,39,4,Unresolved GI discomfort,0.25,0.25,0.18212732474964233,43.078064285714284,1.398519127183306,1.398519127183306,1.0,0
B,39,5,Symptomatic ulcer,0.25,0.25,0.1763,628.2491339093506,1.398519127183306,1.398519127183306,1.0,0
B,39,6,Unresolved ulcer,0.25,0.25,0.1763,628.2491339093506,1.398519127183306,1.398519127183306,1.0,0
B,39,7,Serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.398519127183306,1.398519127183306,1.0,0
B,39,8,Unresolved serious GI event,0.25,0.25,0.14205,3284.2846284020698,1.398519127183306,1.398519127183306,1.0,0
B,39,9,Post-event,0.25,0.25,0.2018,3.8480642857142855,1.398519127183306,1.398519127183306,1.0,0
B,39,10,Dead,0.25,0.0,0.0,0.0,1.398519127183306,1.398519127183306,1.0,0
C,0,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0,1.0,1.0,0
C,0,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0,1.0,1.0,0
C,0,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0,1.0,1.0,0
C,0,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0,1.0,1.0,0
C,0,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0,1.0,1.0,0
C,0,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0,1.0,1.0,0
C,0,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0,1.0,1.0,0
C,0,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0,1.0,1.0,0
C,0,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0,1.0,1.0,0
C,0,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0,1.0,1.0,0
C,0,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0,1.0,1.0,0
C,0,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0,1.0,1.0,0
C,0,13,Dead,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0
C,1,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0086374459977134,1.0086374459977134,1.0,0
C,1,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0086374459977134,1.0086374459977134,1.0,0
C,1,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0086374459977134,1.0086374459977134,1.0,0
C,1,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0086374459977134,1.0086374459977134,1.0,0
C,1,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0086374459977134,1.0086374459977134,1.0,0
C,1,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0086374459977134,1.0086374459977134,1.0,0
C,1,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0086374459977134,1.0086374459977134,1.0,0
C,1,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0086374459977134,1.0086374459977134,1.0,0
C,1,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0086374459977134,1.0086374459977134,1.0,0
C,1,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0086374459977134,1.0086374459977134,1.0,0
C,1,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0086374459977134,1.0086374459977134,1.0,0
C,1,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0086374459977134,1.0086374459977134,1.0,0
C,1,13,Dead,0.25,0.0,0.0,0.0,1.0086374459977134,1.0086374459977134,1.0,0
C,2,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0173494974687902,1.0173494974687902,1.0,0
C,2,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0173494974687902,1.0173494974687902,1.0,0
C,2,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0173494974687902,1.0173494974687902,1.0,0
C,2,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0173494974687902,1.0173494974687902,1.0,0
C,2,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0173494974687902,1.0173494974687902,1.0,0
C,2,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0173494974687902,1.0173494974687902,1.0,0
C,2,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0173494974687902,1.0173494974687902,1.0,0
C,2,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0173494974687902,1.0173494974687902,1.0,0
C,2,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0173494974687902,1.0173494974687902,1.0,0
C,2,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0173494974687902,1.0173494974687902,1.0,0
C,2,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0173494974687902,1.0173494974687902,1.0,0
C,2,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0173494974687902,1.0173494974687902,1.0,0
C,2,13,Dead,0.25,0.0,0.0,0.0,1.0173494974687902,1.0173494974687902,1.0,0
C,3,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0261367988139778,1.0261367988139778,1.0,0
C,3,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0261367988139778,1.0261367988139778,1.0,0
C,3,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0261367988139778,1.0261367988139778,1.0,0
C,3,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0261367988139778,1.0261367988139778,1.0,0
C,3,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0261367988139778,1.0261367988139778,1.0,0
C,3,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0261367988139778,1.0261367988139778,1.0,0
C,3,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0261367988139778,1.0261367988139778,1.0,0
C,3,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0261367988139778,1.0261367988139778,1.0,0
C,3,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0261367988139778,1.0261367988139778,1.0,0
C,3,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0261367988139778,1.0261367988139778,1.0,0
C,3,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0261367988139778,1.0261367988139778,1.0,0
C,3,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0261367988139778,1.0261367988139778,1.0,0
C,3,13,Dead,0.25,0.0,0.0,0.0,1.0261367988139778,1.0261367988139778,1.0,0
C,4,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.035,1.035,1.0,0
C,4,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.035,1.035,1.0,0
C,4,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.035,1.035,1.0,0
C,4,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.035,1.035,1.0,0
C,4,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.035,1.035,1.0,0
C,4,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.035,1.035,1.0,0
C,4,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.035,1.035,1.0,0
C,4,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.035,1.035,1.0,0
C,4,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.035,1.035,1.0,0
C,4,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.035,1.035,1.0,0
C,4,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.035,1.035,1.0,0
C,4,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.035,1.035,1.0,0
C,4,13,Dead,0.25,0.0,0.0,0.0,1.035,1.035,1.0,0
C,5,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0439397566076332,1.0439397566076332,1.0,0
C,5,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0439397566076332,1.0439397566076332,1.0,0
C,5,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0439397566076332,1.0439397566076332,1.0,0
C,5,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0439397566076332,1.0439397566076332,1.0,0
C,5,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0439397566076332,1.0439397566076332,1.0,0
C,5,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0439397566076332,1.0439397566076332,1.0,0
C,5,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0439397566076332,1.0439397566076332,1.0,0
C,5,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0439397566076332,1.0439397566076332,1.0,0
C,5,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0439397566076332,1.0439397566076332,1.0,0
C,5,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0439397566076332,1.0439397566076332,1.0,0
C,5,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0439397566076332,1.0439397566076332,1.0,0
C,5,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0439397566076332,1.0439397566076332,1.0,0
C,5,13,Dead,0.25,0.0,0.0,0.0,1.0439397566076332,1.0439397566076332,1.0,0
C,6,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0529567298801978,1.0529567298801978,1.0,0
C,6,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0529567298801978,1.0529567298801978,1.0,0
C,6,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0529567298801978,1.0529567298801978,1.0,0
C,6,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0529567298801978,1.0529567298801978,1.0,0
C,6,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0529567298801978,1.0529567298801978,1.0,0
C,6,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0529567298801978,1.0529567298801978,1.0,0
C,6,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0529567298801978,1.0529567298801978,1.0,0
C,6,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0529567298801978,1.0529567298801978,1.0,0
C,6,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0529567298801978,1.0529567298801978,1.0,0
C,6,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0529567298801978,1.0529567298801978,1.0,0
C,6,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0529567298801978,1.0529567298801978,1.0,0
C,6,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0529567298801978,1.0529567298801978,1.0,0
C,6,13,Dead,0.25,0.0,0.0,0.0,1.0529567298801978,1.0529567298801978,1.0,0
C,7,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.062051586772467,1.062051586772467,1.0,0
C,7,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.062051586772467,1.062051586772467,1.0,0
C,7,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.062051586772467,1.062051586772467,1.0,0
C,7,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.062051586772467,1.062051586772467,1.0,0
C,7,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.062051586772467,1.062051586772467,1.0,0
C,7,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.062051586772467,1.062051586772467,1.0,0
C,7,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.062051586772467,1.062051586772467,1.0,0
C,7,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.062051586772467,1.062051586772467,1.0,0
C,7,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.062051586772467,1.062051586772467,1.0,0
C,7,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.062051586772467,1.062051586772467,1.0,0
C,7,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.062051586772467,1.062051586772467,1.0,0
C,7,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.062051586772467,1.062051586772467,1.0,0
C,7,13,Dead,0.25,0.0,0.0,0.0,1.062051586772467,1.062051586772467,1.0,0
C,8,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0712249999999999,1.0712249999999999,1.0,0
C,8,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0712249999999999,1.0712249999999999,1.0,0
C,8,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0712249999999999,1.0712249999999999,1.0,0
C,8,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0712249999999999,1.0712249999999999,1.0,0
C,8,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0712249999999999,1.0712249999999999,1.0,0
C,8,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0712249999999999,1.0712249999999999,1.0,0
C,8,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0712249999999999,1.0712249999999999,1.0,0
C,8,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0712249999999999,1.0712249999999999,1.0,0
C,8,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0712249999999999,1.0712249999999999,1.0,0
C,8,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0712249999999999,1.0712249999999999,1.0,0
C,8,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0712249999999999,1.0712249999999999,1.0,0
C,8,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0712249999999999,1.0712249999999999,1.0,0
C,8,13,Dead,0.25,0.0,0.0,0.0,1.0712249999999999,1.0712249999999999,1.0,0
C,9,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0804776480889005,1.0804776480889005,1.0,0
C,9,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0804776480889005,1.0804776480889005,1.0,0
C,9,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0804776480889005,1.0804776480889005,1.0,0
C,9,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0804776480889005,1.0804776480889005,1.0,0
C,9,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0804776480889005,1.0804776480889005,1.0,0
C,9,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0804776480889005,1.0804776480889005,1.0,0
C,9,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0804776480889005,1.0804776480889005,1.0,0
C,9,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0804776480889005,1.0804776480889005,1.0,0
C,9,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0804776480889005,1.0804776480889005,1.0,0
C,9,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0804776480889005,1.0804776480889005,1.0,0
C,9,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0804776480889005,1.0804776480889005,1.0,0
C,9,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0804776480889005,1.0804776480889005,1.0,0
C,9,13,Dead,0.25,0.0,0.0,0.0,1.0804776480889005,1.0804776480889005,1.0,0
C,10,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0898102154260045,1.0898102154260045,1.0,0
C,10,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0898102154260045,1.0898102154260045,1.0,0
C,10,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0898102154260045,1.0898102154260045,1.0,0
C,10,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0898102154260045,1.0898102154260045,1.0,0
C,10,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0898102154260045,1.0898102154260045,1.0,0
C,10,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0898102154260045,1.0898102154260045,1.0,0
C,10,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0898102154260045,1.0898102154260045,1.0,0
C,10,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0898102154260045,1.0898102154260045,1.0,0
C,10,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0898102154260045,1.0898102154260045,1.0,0
C,10,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0898102154260045,1.0898102154260045,1.0,0
C,10,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0898102154260045,1.0898102154260045,1.0,0
C,10,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0898102154260045,1.0898102154260045,1.0,0
C,10,13,Dead,0.25,0.0,0.0,0.0,1.0898102154260045,1.0898102154260045,1.0,0
C,11,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.0992233923095032,1.0992233923095032,1.0,0
C,11,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.0992233923095032,1.0992233923095032,1.0,0
C,11,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0992233923095032,1.0992233923095032,1.0,0
C,11,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.0992233923095032,1.0992233923095032,1.0,0
C,11,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0992233923095032,1.0992233923095032,1.0,0
C,11,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.0992233923095032,1.0992233923095032,1.0,0
C,11,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0992233923095032,1.0992233923095032,1.0,0
C,11,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.0992233923095032,1.0992233923095032,1.0,0
C,11,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.0992233923095032,1.0992233923095032,1.0,0
C,11,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0992233923095032,1.0992233923095032,1.0,0
C,11,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.0992233923095032,1.0992233923095032,1.0,0
C,11,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.0992233923095032,1.0992233923095032,1.0,0
C,11,13,Dead,0.25,0.0,0.0,0.0,1.0992233923095032,1.0992233923095032,1.0,0
C,12,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.1087178749999997,1.1087178749999997,1.0,0
C,12,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.1087178749999997,1.1087178749999997,1.0,0
C,12,3,GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.1087178749999997,1.1087178749999997,1.0,0
C,12,4,Unresolved GI discomfort,0.25,0.25,0.1689981990190118,40.41,1.1087178749999997,1.1087178749999997,1.0,0
C,12,5,Symptomatic ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.1087178749999997,1.1087178749999997,1.0,0
C,12,6,Unresolved ulcer,0.25,0.25,0.1631708742693695,626.7610696236363,1.1087178749999997,1.1087178749999997,1.0,0
C,12,7,Serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.1087178749999997,1.1087178749999997,1.0,0
C,12,8,Unresolved serious GI event,0.25,0.25,0.1289208742693695,3280.4365641163554,1.1087178749999997,1.1087178749999997,1.0,0
C,12,9,Post-GI event,0.25,0.25,0.1886708742693695,16.764516,1.1087178749999997,1.1087178749999997,1.0,0
C,12,10,Stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.1087178749999997,1.1087178749999997,1.0,0
C,12,11,Recurrent stroke,0.25,0.25,0.1336708742693695,11321.105305986473,1.1087178749999997,1.1087178749999997,1.0,0
C,12,12,Post-stroke,0.25,0.25,0.14367087426936948,250.12106515002068,1.1087178749999997,1.1087178749999997,1.0,0
C,12,13,Dead,0.25,0.0,0.0,0.0,1.1087178749999997,1.1087178749999997,1.0,0
C,13,1,Well no HPE,0.25,0.25,0.1886708742693695,16.764516,1.1182943657720117,1.1182943657720117,1.0,0
C,13,2,Well with HPE,0.25,0.25,0.1886708742693695,7.663517857142858,1.1182943657720117,1.1182943657720117,1.0,0
