model_id,arm,cycle,from_index,from_state,to_index,to_state,probability
E,HPE,22,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,22,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,22,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,22,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,22,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,22,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,22,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,22,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,22,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,22,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,22,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,22,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,22,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,22,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,22,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,22,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,22,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,22,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,22,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,22,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,22,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,22,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,22,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,22,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,22,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,22,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,22,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,22,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,22,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,22,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,22,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,22,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,22,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,22,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,22,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,22,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,22,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,22,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,22,12,Dead (other),12,Dead (other),1.0
E,HPE,23,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,23,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,23,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,23,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,23,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,23,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,23,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,23,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,23,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,23,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,23,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,23,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,23,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,23,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,23,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,23,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,23,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,23,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,23,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,23,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,23,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,23,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,23,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,23,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,23,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,23,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,23,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,23,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,23,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,23,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,23,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,23,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,23,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,23,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,23,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,23,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,23,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,23,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,23,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,23,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,23,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,23,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,23,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,23,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,23,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,23,12,Dead (other),12,Dead (other),1.0
E,HPE,24,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,24,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,24,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,24,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,24,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,24,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,24,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,24,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,24,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,24,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,24,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,24,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,24,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,24,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,24,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,24,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,24,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,24,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,24,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,24,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,24,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,24,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,24,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,24,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,24,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,24,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,24,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,24,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,24,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,24,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,24,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,24,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,24,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,24,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,24,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,24,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,24,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,24,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,24,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,24,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,24,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,24,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,24,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,24,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,24,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,24,12,Dead (other),12,Dead (other),1.0
E,HPE,25,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,25,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,25,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,25,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,25,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,25,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,25,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,25,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,25,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,25,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,25,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,25,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,25,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,25,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,25,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,25,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,25,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,25,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,25,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,25,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,25,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,25,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,25,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,25,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,25,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,25,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,25,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,25,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,25,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,25,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,25,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,25,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,25,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,25,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,25,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,25,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,25,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,25,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,25,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,25,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,25,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,25,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,25,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,25,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,25,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,25,12,Dead (other),12,Dead (other),1.0
E,HPE,26,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,26,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,26,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,26,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,26,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,26,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,26,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,26,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,26,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,26,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,26,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,26,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,26,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,26,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,26,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,26,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,26,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,26,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,26,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,26,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,26,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,26,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,26,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,26,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,26,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,26,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,26,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,26,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,26,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,26,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,26,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,26,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,26,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,26,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,26,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,26,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,26,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,26,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,26,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,26,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,26,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,26,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,26,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,26,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,26,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,26,12,Dead (other),12,Dead (other),1.0
E,HPE,27,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,27,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,27,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,27,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,27,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,27,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,27,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,27,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,27,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,27,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,27,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,27,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,27,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,27,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,27,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,27,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,27,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,27,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,27,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,27,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,27,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,27,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,27,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,27,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,27,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,27,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,27,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,27,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,27,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,27,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,27,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,27,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,27,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,27,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,27,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,27,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,27,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,27,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,27,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,27,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,27,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,27,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,27,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,27,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,27,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,27,12,Dead (other),12,Dead (other),1.0
E,HPE,28,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,28,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,28,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,28,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,28,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,28,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,28,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,28,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,28,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,28,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,28,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,28,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,28,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,28,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,28,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,28,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,28,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,28,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,28,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,28,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,28,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,28,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,28,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,28,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,28,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,28,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,28,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,28,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,28,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,28,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,28,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,28,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,28,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,28,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,28,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,28,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,28,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,28,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,28,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,28,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,28,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,28,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,28,10,Post-transplant,10,Post-transplant,0.9881910303285615
E,HPE,28,10,Post-transplant,12,Dead (other),0.008290443149251203
E,HPE,28,11,Dead (AKI),11,Dead (AKI),1.0
E,HPE,28,12,Dead (other),12,Dead (other),1.0
E,HPE,29,1,No event no NSAID,1,No event no NSAID,0.9372776455023782
E,HPE,29,1,No event no NSAID,3,Primary care AKI,0.023309285274898645
E,HPE,29,1,No event no NSAID,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,29,1,No event no NSAID,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,29,1,No event no NSAID,7,ESRD,0.006708284641059659
E,HPE,29,1,No event no NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,29,1,No event no NSAID,12,Dead (other),0.01308155367994146
E,HPE,29,2,No event + NSAID,2,No event + NSAID,0.9098780919149637
E,HPE,29,2,No event + NSAID,3,Primary care AKI,0.042086063083824655
E,HPE,29,2,No event + NSAID,4,Secondary care AKI (no RRT),0.01753885172693145
E,HPE,29,2,No event + NSAID,5,Secondary care AKI (with RRT),0.0015073236896810294
E,HPE,29,2,No event + NSAID,7,ESRD,0.006708284641059659
E,HPE,29,2,No event + NSAID,8,ESRD+RRT,0.009199831263598024
E,HPE,29,2,No event + NSAID,12,Dead (other),0.01308155367994146
E,HPE,29,3,Primary care AKI,6,Post-event CKD stage 3b-4,0.7772712772760356
E,HPE,29,3,Primary care AKI,7,ESRD,0.09210526315789473
E,HPE,29,3,Primary care AKI,11,Dead (AKI),0.13062345956606966
E,HPE,29,4,Secondary care AKI (no RRT),6,Post-event CKD stage 3b-4,0.4786813843336286
E,HPE,29,4,Secondary care AKI (no RRT),7,ESRD,0.18421052631578946
E,HPE,29,4,Secondary care AKI (no RRT),11,Dead (AKI),0.3371080893505819
E,HPE,29,5,Secondary care AKI (with RRT),6,Post-event CKD stage 3b-4,0.32938897202390705
E,HPE,29,5,Secondary care AKI (with RRT),7,ESRD,0.17109099278809267
E,HPE,29,5,Secondary care AKI (with RRT),8,ESRD+RRT,0.013119533527696793
E,HPE,29,5,Secondary care AKI (with RRT),11,Dead (AKI),0.48640050166030346
E,HPE,29,6,Post-event CKD stage 3b-4,3,Primary care AKI,0.023309285274898645
E,HPE,29,6,Post-event CKD stage 3b-4,4,Secondary care AKI (no RRT),0.00960405663899866
E,HPE,29,6,Post-event CKD stage 3b-4,5,Secondary care AKI (with RRT),0.0008193429991253387
E,HPE,29,6,Post-event CKD stage 3b-4,6,Post-event CKD stage 3b-4,0.9372776455023782
E,HPE,29,6,Post-event CKD stage 3b-4,7,ESRD,0.006708284641059659
E,HPE,29,6,Post-event CKD stage 3b-4,8,ESRD+RRT,0.009199831263598024
E,HPE,29,6,Post-event CKD stage 3b-4,12,Dead (other),0.01308155367994146
E,HPE,29,7,ESRD,7,ESRD,0.9239228572217518
E,HPE,29,7,ESRD,8,ESRD+RRT,0.036592192793112654
E,HPE,29,7,ESRD,9,Transplant,0.013265655592658132
E,HPE,29,7,ESRD,12,Dead (other),0.026219294392477388
E,HPE,29,8,ESRD+RRT,8,ESRD+RRT,0.9515729909953939
E,HPE,29,8,ESRD+RRT,9,Transplant,0.016189466449663015
E,HPE,29,8,ESRD+RRT,12,Dead (other),0.032237542554943044
E,HPE,29,9,Transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,29,9,Transplant,10,Post-transplant,0.9881910303285615
E,HPE,29,9,Transplant,12,Dead (other),0.008290443149251203
E,HPE,29,10,Post-transplant,8,ESRD+RRT,0.003518526522187315
E,HPE,29,10,Post-transplant,10,Post-transplant,0.9881910303285615
