model_id,arm,cycle,state_index,state,occupancy
A,No HPE,10,3,GI discomfort,0.045976855438256234
A,No HPE,10,4,Unresolved GI discomfort,0.006751568641297829
A,No HPE,10,5,Symptomatic ulcer,0.0007092021475834631
A,No HPE,10,6,Unresolved ulcer,0.00010414429030266861
A,No HPE,10,7,Serious GI event,0.00027194516328729417
A,No HPE,10,8,Unresolved serious GI event,3.993436304204865e-05
A,No HPE,10,9,Post-event,0.34151683668756616
A,No HPE,10,10,Dead,0.04639874285133493
A,No HPE,11,1,Well no HPE,0.5266173324690172
A,No HPE,11,2,Well with HPE,0.0
A,No HPE,11,3,GI discomfort,0.04575866120381093
A,No HPE,11,4,Unresolved GI discomfort,0.0067195274467047456
A,No HPE,11,5,Symptomatic ulcer,0.0007058364580819977
A,No HPE,11,6,Unresolved ulcer,0.00010365004849774414
A,No HPE,11,7,Serious GI event,0.0002706545820557383
A,No HPE,11,8,Unresolved serious GI event,3.974484490705489e-05
A,No HPE,11,9,Post-event,0.3688603057637923
A,No HPE,11,10,Dead,0.050924287183131425
A,No HPE,12,1,Well no HPE,0.4967942104829817
A,No HPE,12,2,Well with HPE,0.0
A,No HPE,12,3,GI discomfort,0.04554150246126394
A,No HPE,12,4,Unresolved GI discomfort,0.006687638311767345
A,No HPE,12,5,Symptomatic ulcer,0.0007024867412491952
A,No HPE,12,6,Unresolved ulcer,0.00010315815224327859
A,No HPE,12,7,Serious GI event,0.0002693701255800119
A,No HPE,12,8,Unresolved serious GI event,3.955622617867561e-05
A,No HPE,12,9,Post-event,0.3944337230438931
A,No HPE,12,10,Dead,0.055428354454841754
A,No HPE,13,1,Well no HPE,0.4686600162062261
A,No HPE,13,2,Well with HPE,0.0
A,No HPE,13,3,GI discomfort,0.045325374297855076
A,No HPE,13,4,Unresolved GI discomfort,0.006655900514196652
A,No HPE,13,5,Symptomatic ulcer,0.000699152921304752
A,No HPE,13,6,Unresolved ulcer,0.00010266859039782064
A,No HPE,13,7,Serious GI event,0.00026809176480198653
A,No HPE,13,8,Unresolved serious GI event,3.93685025846962e-05
A,No HPE,13,9,Post-event,0.418338380611608
A,No HPE,13,10,Dead,0.059911046591023906
A,No HPE,14,1,Well no HPE,0.4421191031531641
A,No HPE,14,2,Well with HPE,0.0
A,No HPE,14,3,GI discomfort,0.04511027182268337
A,No HPE,14,4,Unresolved GI discomfort,0.006624313335991694
A,No HPE,14,5,Symptomatic ulcer,0.0006958349228055472
A,No HPE,14,6,Unresolved ulcer,0.00010218135188606245
A,No HPE,14,7,Serious GI event,0.0002668194707928274
A,No HPE,14,8,Unresolved serious GI event,3.9181669878264854e-05
A,No HPE,14,9,Post-event,0.44066982924026793
A,No HPE,14,10,Dead,0.06437246503252914
A,No HPE,15,1,Well no HPE,0.41708124144079983
A,No HPE,15,2,Well with HPE,0.0
A,No HPE,15,3,GI discomfort,0.04489619016808971
A,No HPE,15,4,Unresolved GI discomfort,0.006592876062346231
A,No HPE,15,5,Symptomatic ulcer,0.0006925326706669697
A,No HPE,15,6,Unresolved ulcer,0.00010169642568197542
A,No HPE,15,7,Serious GI event,0.00026555321476117095
A,No HPE,15,8,Unresolved serious GI event,3.899572383142605e-05
A,No HPE,15,9,Post-event,0.46151820355502465
A,No HPE,15,10,Dead,0.0688127107387969
A,No HPE,16,1,Well no HPE,0.3934613110384751
A,No HPE,16,2,Well with HPE,0.0
A,No HPE,16,3,GI discomfort,0.044683124489525015
A,No HPE,16,4,Unresolved GI discomfort,0.006561587981850819
A,No HPE,16,5,Symptomatic ulcer,0.0006892460901608859
A,No HPE,16,6,Unresolved ulcer,0.00010121380081192728
A,No HPE,16,7,Serious GI event,0.00026429296805234576
A,No HPE,16,8,Unresolved serious GI event,3.8810660236315736e-05
A,No HPE,16,9,Post-event,0.4809685287807471
A,No HPE,16,10,Dead,0.07323188419013929
A,No HPE,17,1,Well no HPE,0.37117901238933926
A,No HPE,17,2,Well with HPE,0.0
A,No HPE,17,3,GI discomfort,0.04447106996543051
A,No HPE,17,4,Unresolved GI discomfort,0.006530448386473555
A,No HPE,17,5,Symptomatic ulcer,0.0006859751069137915
A,No HPE,17,6,Unresolved ulcer,0.00010073346635438499
A,No HPE,17,7,Serious GI event,0.00026303870214766396
A,No HPE,17,8,Unresolved serious GI event,3.862647490504743e-05
A,No HPE,17,9,Post-event,0.49910101011841956
A,No HPE,17,10,Dead,0.07763008539001491
A,No HPE,18,1,Well no HPE,0.3501585934197553
A,No HPE,18,2,Well with HPE,0.0
A,No HPE,18,3,GI discomfort,0.04426002179712921
A,No HPE,18,4,Unresolved GI discomfort,0.0064994565715425735
A,No HPE,18,5,Symptomatic ulcer,0.0006827196469051392
A,No HPE,18,6,Unresolved ulcer,0.0001002554114396447
A,No HPE,18,7,Serious GI event,0.0002617903886637795
A,No HPE,18,8,Unresolved serious GI event,3.8443163669608686e-05
A,No HPE,18,9,Post-event,0.5159913057336015
A,No HPE,18,10,Dead,0.08200741386729186
A,No HPE,19,1,Well no HPE,0.3303285920085687
A,No HPE,19,2,Well with HPE,0.0
A,No HPE,19,3,GI discomfort,0.04404997520871745
A,No HPE,19,4,Unresolved GI discomfort,0.006468611835730186
A,No HPE,19,5,Symptomatic ulcer,0.0006794796364656638
A,No HPE,19,6,Unresolved ulcer,9.977962524958727e-05
A,No HPE,19,7,Serious GI event,0.00026054799935204667
A,No HPE,19,8,Unresolved serious GI event,3.826072238176729e-05
A,No HPE,19,9,Post-event,0.5317107842850332
A,No HPE,19,10,Dead,0.08636396867850005
A,No HPE,20,1,Well no HPE,0.31162159304072423
A,No HPE,20,2,Well with HPE,0.0
A,No HPE,20,3,GI discomfort,0.04384092544695674
A,No HPE,20,4,Unresolved GI discomfort,0.0064379134810370305
A,No HPE,20,5,Symptomatic ulcer,0.0006762550022757156
A,No HPE,20,6,Unresolved ulcer,9.930609701743354e-05
A,No HPE,20,7,Serious GI event,0.0002593115060978803
A,No HPE,20,8,Unresolved serious GI event,3.80791469129775e-05
A,No HPE,20,9,Post-event,0.5463267678689037
A,No HPE,20,10,Dead,0.09069984841007277
A,No HPE,21,1,Well no HPE,0.29285170313082914
A,No HPE,21,2,Well with HPE,0.0
A,No HPE,21,3,GI discomfort,0.043632867781166235
A,No HPE,21,4,Unresolved GI discomfort,0.0064073608127762655
A,No HPE,21,5,Symptomatic ulcer,0.0006730456713636007
A,No HPE,21,6,Unresolved ulcer,9.883481602750074e-05
A,No HPE,21,7,Serious GI event,0.0002580808809201198
A,No HPE,21,8,Unresolved serious GI event,3.789843315428659e-05
A,No HPE,21,9,Post-event,0.5577108476869285
A,No HPE,21,10,Dead,0.09832936078683273
A,No HPE,22,1,Well no HPE,0.27521237918650737
A,No HPE,22,2,Well with HPE,0.0
A,No HPE,22,3,GI discomfort,0.043257246018973336
A,No HPE,22,4,Unresolved GI discomfort,0.006376953139557854
A,No HPE,22,5,Symptomatic ulcer,0.000667251630908093
A,No HPE,22,6,Unresolved ulcer,9.836577161495984e-05
A,No HPE,22,7,Serious GI event,0.0002558591430374369
A,No HPE,22,8,Unresolved serious GI event,3.7718577016241815e-05
A,No HPE,22,9,Post-event,0.5681990373227966
A,No HPE,22,10,Dead,0.10589518920958635
A,No HPE,23,1,Well no HPE,0.25863552387694616
A,No HPE,23,2,Well with HPE,0.0
A,No HPE,23,3,GI discomfort,0.04289355921451893
A,No HPE,23,4,Unresolved GI discomfort,0.0063220559371159795
A,No HPE,23,5,Symptomatic ulcer,0.000661641689551551
A,No HPE,23,6,Unresolved ulcer,9.751897133910396e-05
A,No HPE,23,7,Serious GI event,0.0002537079983695375
A,No HPE,23,8,Unresolved serious GI event,3.739386954027883e-05
A,No HPE,23,9,Post-event,0.5777010398461866
A,No HPE,23,10,Dead,0.11339755859643003
A,No HPE,24,1,Well no HPE,0.24305714157490876
A,No HPE,24,2,Well with HPE,0.0
A,No HPE,24,3,GI discomfort,0.04253375187615776
A,No HPE,24,4,Unresolved GI discomfort,0.006268903031349781
A,No HPE,24,5,Symptomatic ulcer,0.0006560915897317683
A,No HPE,24,6,Unresolved ulcer,9.669907718670132e-05
A,No HPE,24,7,Serious GI event,0.0002515798000738972
A,No HPE,24,8,Unresolved serious GI event,3.707947927804799e-05
A,No HPE,24,9,Post-event,0.5862617812458071
A,No HPE,24,10,Dead,0.12083697232550433
A,No HPE,25,1,Well no HPE,0.22841709129900054
A,No HPE,25,2,Well with HPE,0.0
A,No HPE,25,3,GI discomfort,0.04217685417510473
A,No HPE,25,4,Unresolved GI discomfort,0.006216317110398956
A,No HPE,25,5,Symptomatic ulcer,0.0006505863716466751
A,No HPE,25,6,Unresolved ulcer,9.588792888794338e-05
A,No HPE,25,7,Serious GI event,0.0002494688117806664
A,No HPE,25,8,Unresolved serious GI event,3.6768442633125856e-05
A,No HPE,25,9,Post-event,0.5939430633537006
A,No HPE,25,10,Dead,0.12821396250684478
A,No HPE,26,1,Well no HPE,0.21465885453695305
A,No HPE,26,2,Well with HPE,0.0
A,No HPE,26,3,GI discomfort,0.04182295057760516
A,No HPE,26,4,Unresolved GI discomfort,0.006164156433575109
A,No HPE,26,5,Symptomatic ulcer,0.0006451273382049195
A,No HPE,26,6,Unresolved ulcer,9.508334006449596e-05
A,No HPE,26,7,Serious GI event,0.00024737553309310523
A,No HPE,26,8,Unresolved serious GI event,3.645992123380819e-05
A,No HPE,26,9,Post-event,0.6008009393668101
A,No HPE,26,10,Dead,0.13552905295245815
A,No HPE,27,1,Well no HPE,0.2017293170535982
A,No HPE,27,2,Well with HPE,0.0
A,No HPE,27,3,GI discomfort,0.04147201741901559
A,No HPE,27,4,Unresolved GI discomfort,0.006112433345638408
A,No HPE,27,5,Symptomatic ulcer,0.0006397141243746651
A,No HPE,27,6,Unresolved ulcer,9.428550113674202e-05
A,No HPE,27,7,Serious GI event,0.0002452998240389328
A,No HPE,27,8,Unresolved serious GI event,3.6153988097220396e-05
A,No HPE,27,9,Post-event,0.6068880157160546
A,No HPE,27,10,Dead,0.14278276302804352
A,No HPE,28,1,Well no HPE,0.18957856384119315
A,No HPE,28,2,Well with HPE,0.0
A,No HPE,28,3,GI discomfort,0.04112402887382405
A,No HPE,28,4,Unresolved GI discomfort,0.006061144387996053
A,No HPE,28,5,Symptomatic ulcer,0.0006343463317922491
A,No HPE,28,6,Unresolved ulcer,9.34943587551991e-05
A,No HPE,28,7,Serious GI event,0.00024324153186470378
A,No HPE,28,8,Unresolved serious GI event,3.58506227663831e-05
A,No HPE,28,9,Post-event,0.6122537222787683
A,No HPE,28,10,Dead,0.14997560777303764
A,No HPE,29,1,Well no HPE,0.1781596864204934
A,No HPE,29,2,Well with HPE,0.0
A,No HPE,29,3,GI discomfort,0.04077896026964706
A,No HPE,29,4,Unresolved GI discomfort,0.006010285786243838
A,No HPE,29,5,Symptomatic ulcer,0.0006290235798812446
A,No HPE,29,6,Unresolved ulcer,9.270985469893105e-05
A,No HPE,29,7,Serious GI event,0.00024120051063752888
A,No HPE,29,8,Unresolved serious GI event,3.554980291634696e-05
A,No HPE,29,9,Post-event,0.6169444858715152
A,No HPE,29,10,Dead,0.15710809790396416
A,No HPE,30,1,Well no HPE,0.16742860174865207
A,No HPE,30,2,Well with HPE,0.0
A,No HPE,30,3,GI discomfort,0.040436787110460115
A,No HPE,30,4,Unresolved GI discomfort,0.005959853934507539
A,No HPE,30,5,Symptomatic ulcer,0.0006237454907855977
A,No HPE,30,6,Unresolved ulcer,9.193193334661007e-05
A,No HPE,30,7,Serious GI event,0.00023917661546765185
A,No HPE,30,8,Unresolved serious GI event,3.5251507218988394e-05
A,No HPE,30,9,Post-event,0.621003911807771
A,No HPE,30,10,Dead,0.16418073985178802
A,No HPE,31,1,Well no HPE,0.1573438820348318
A,No HPE,31,2,Well with HPE,0.0
A,No HPE,31,3,GI discomfort,0.04009748510027593
A,No HPE,31,4,Unresolved GI discomfort,0.005909845252687834
A,No HPE,31,5,Symptomatic ulcer,0.0006185116897348677
A,No HPE,31,6,Unresolved ulcer,9.116053947449149e-05
A,No HPE,31,7,Serious GI event,0.0002371697026485018
A,No HPE,31,8,Unresolved serious GI event,3.495571449863793e-05
A,No HPE,31,9,Post-event,0.6244729541677765
A,No HPE,31,10,Dead,0.17119403579806905
A,No HPE,32,1,Well no HPE,0.14786659480652553
A,No HPE,32,2,Well with HPE,0.0
A,No HPE,32,3,GI discomfort,0.03976103014749088
A,No HPE,32,4,Unresolved GI discomfort,0.005860256189920883
A,No HPE,32,5,Symptomatic ulcer,0.0006133218051112729
A,No HPE,32,6,Unresolved ulcer,9.039561830979371e-05
A,No HPE,32,7,Serious GI event,0.00023517962968240208
A,No HPE,32,8,Unresolved serious GI event,3.46624037525489e-05
A,No HPE,32,9,Post-event,0.6273900756886042
A,No HPE,32,10,Dead,0.17814848371060008
A,No HPE,33,1,Well no HPE,0.1389601526091556
A,No HPE,33,2,Well with HPE,0.0
A,No HPE,33,3,GI discomfort,0.03942739836266705
A,No HPE,33,4,Unresolved GI discomfort,0.005811083225213565
A,No HPE,33,5,Symptomatic ulcer,0.0006081754684154778
A,No HPE,33,6,Unresolved ulcer,8.96371155404969e-05
A,No HPE,33,7,Serious GI event,0.0002332062552674513
A,No HPE,33,8,Unresolved serious GI event,3.4371554154654795e-05
A,No HPE,33,9,Post-event,0.6297913980308194
A,No HPE,33,10,Dead,0.18504457737876379
A,No HPE,34,1,Well no HPE,0.13059017175871046
A,No HPE,34,2,Well with HPE,0.0
A,No HPE,34,3,GI discomfort,0.03909656605681631
A,No HPE,34,4,Unresolved GI discomfort,0.005762322867119317
A,No HPE,34,5,Symptomatic ulcer,0.0006030723142401248
A,No HPE,34,6,Unresolved ulcer,8.888497731034284e-05
A,No HPE,34,7,Serious GI event,0.00023124943928737375
A,No HPE,34,8,Unresolved serious GI event,3.4083145053651916e-05
A,No HPE,34,9,Post-event,0.6317108429928661
A,No HPE,34,10,Dead,0.19188280644859373
A,No HPE,35,1,Well no HPE,0.12272433960212767
A,No HPE,35,2,Well with HPE,0.0
A,No HPE,35,3,GI discomfort,0.03876850973972311
A,No HPE,35,4,Unresolved GI discomfort,0.0057139716534873606
A,No HPE,35,5,Symptomatic ulcer,0.0005980119802439631
A,No HPE,35,6,Unresolved ulcer,8.813915021496654e-05
A,No HPE,35,7,Serious GI event,0.0002293090428015996
A,No HPE,35,8,Unresolved serious GI event,3.3797155971516025e-05
A,No HPE,35,9,Post-event,0.6331802652178864
A,No HPE,35,10,Dead,0.19866365645754075
A,No HPE,36,1,Well no HPE,0.11533228977297647
A,No HPE,36,2,Well with HPE,0.0
A,No HPE,36,3,GI discomfort,0.03844320611827659
A,No HPE,36,4,Unresolved GI discomfort,0.0056660261512175725
A,No HPE,36,5,Symptomatic ulcer,0.0005929941071261208
A,No HPE,36,6,Unresolved ulcer,8.739958129811521e-05
A,No HPE,36,7,Serious GI event,0.00022738492803539898
A,No HPE,36,8,Unresolved serious GI event,3.3513566602052544e-05
A,No HPE,36,9,Post-event,0.6342295769055172
A,No HPE,36,10,Dead,0.20538760886894777
A,No HPE,37,1,Well no HPE,0.10838548496085941
A,No HPE,37,2,Well with HPE,0.0
A,No HPE,37,3,GI discomfort,0.03812063209481661
A,No HPE,37,4,Unresolved GI discomfort,0.005618482956016722
A,No HPE,37,5,Symptomatic ulcer,0.0005880183386005921
A,No HPE,37,6,Unresolved ulcer,8.666621804788807e-05
A,No HPE,37,7,Serious GI event,0.00022547695837009922
A,No HPE,37,8,Unresolved serious GI event,3.323235680945465e-05
A,No HPE,37,9,Post-event,0.634886865010241
A,No HPE,37,10,Dead,0.21205514110623538
A,No HPE,38,1,Well no HPE,0.10185710674195962
A,No HPE,38,2,Well with HPE,0.0
A,No HPE,38,3,GI discomfort,0.03780076476549371
A,No HPE,38,4,Unresolved GI discomfort,0.005571338692156741
A,No HPE,38,5,Symptomatic ulcer,0.0005830843213709398
A,No HPE,38,6,Unresolved ulcer,8.593900839300768e-05
A,No HPE,38,7,Serious GI event,0.00022358499833338458
A,No HPE,38,8,Unresolved serious GI event,3.295350662687357e-05
A,No HPE,38,9,Post-event,0.6351785013788623
A,No HPE,38,10,Dead,0.21866672658680053
A,No HPE,39,1,Well no HPE,0.09572195204541982
A,No HPE,39,2,Well with HPE,0.0
A,No HPE,39,3,GI discomfort,0.037483581418642914
A,No HPE,39,4,Unresolved GI discomfort,0.00552459001223504
A,No HPE,39,5,Symptomatic ulcer,0.0005781917051052106
A,No HPE,39,6,Unresolved ulcer,8.521790069912273e-05
A,No HPE,39,7,Serious GI event,0.00022170891358967726
A,No HPE,39,8,Unresolved serious GI event,3.267699625500081e-05
A,No HPE,39,9,Post-event,0.6351292462524196
A,No HPE,39,10,Dead,0.2252228347556307
A,No HPE,40,1,Well no HPE,0.08995633585585755
A,No HPE,40,2,Well with HPE,0.0
A,No HPE,40,3,GI discomfort,0.03716905953317111
A,No HPE,40,4,Unresolved GI discomfort,0.00547823359693683
A,No HPE,40,5,Symptomatic ulcer,0.0005733401424110599
A,No HPE,40,6,Unresolved ulcer,8.450284376514185e-05
A,No HPE,40,7,Serious GI event,0.00021984857093059908
A,No HPE,40,8,Unresolved serious GI event,3.2402806060662376e-05
A,No HPE,40,9,Post-event,0.634762345532228
A,No HPE,40,10,Dead,0.23172393111863615
B,HPE,0,1,Well no HPE,0.0
B,HPE,0,2,Well with HPE,1.0
B,HPE,0,3,GI discomfort,0.0
B,HPE,0,4,Unresolved GI discomfort,0.0
B,HPE,0,5,Symptomatic ulcer,0.0
B,HPE,0,6,Unresolved ulcer,0.0
B,HPE,0,7,Serious GI event,0.0
B,HPE,0,8,Unresolved serious GI event,0.0
B,HPE,0,9,Post-event,0.0
B,HPE,0,10,Dead,0.0
B,HPE,1,1,Well no HPE,0.0
B,HPE,1,2,Well with HPE,0.8455531128514782
B,HPE,1,3,GI discomfort,0.14958005622411985
B,HPE,1,4,Unresolved GI discomfort,0.0
B,HPE,1,5,Symptomatic ulcer,0.0027960836561070623
B,HPE,1,6,Unresolved ulcer,0.0
B,HPE,1,7,Serious GI event,0.0008589820494159239
B,HPE,1,8,Unresolved serious GI event,0.0
B,HPE,1,9,Post-event,0.0
B,HPE,1,10,Dead,0.0012117652188790018
B,HPE,2,1,Well no HPE,0.0
B,HPE,2,2,Well with HPE,0.7149600666528245
B,HPE,2,3,GI discomfort,0.12647788216080366
B,HPE,2,4,Unresolved GI discomfort,0.02186115783032188
B,HPE,2,5,Symptomatic ulcer,0.0023642372392144685
B,HPE,2,6,Unresolved ulcer,0.00040864823597441195
B,HPE,2,7,Serious GI event,0.0007263149457671767
B,HPE,2,8,Unresolved serious GI event,0.0001255404138072977
B,HPE,2,9,Post-event,0.13061259237461073
B,HPE,2,10,Dead,0.002463560146675808
B,HPE,3,1,Well no HPE,0.0
B,HPE,3,2,Well with HPE,0.6045367099227961
B,HPE,3,3,GI discomfort,0.11358636019766055
B,HPE,3,4,Unresolved GI discomfort,0.01848477005396613
B,HPE,3,5,Symptomatic ulcer,0.002101551480023077
B,HPE,3,6,Unresolved ulcer,0.00034553378798942943
B,HPE,3,7,Serious GI event,0.0006534276555982021
B,HPE,3,8,Unresolved serious GI event,0.00010615108768342326
B,HPE,3,9,Post-event,0.2564720019172359
B,HPE,3,10,Dead,0.0037134938970471354
B,HPE,4,1,Well no HPE,0.0
B,HPE,4,2,Well with HPE,0.5111678969082113
B,HPE,4,3,GI discomfort,0.1034700878584718
B,HPE,4,4,Unresolved GI discomfort,0.01660067130829466
B,HPE,4,5,Symptomatic ulcer,0.0018915330700649874
B,HPE,4,6,Unresolved ulcer,0.00030714220700983266
B,HPE,4,7,Serious GI event,0.0005964359537501405
B,HPE,4,8,Unresolved serious GI event,9.549859433350107e-05
B,HPE,4,9,Post-event,0.3609134099314449
B,HPE,4,10,Dead,0.00495732416841881
B,HPE,5,1,Well no HPE,0.0
B,HPE,5,2,Well with HPE,0.4322196064204815
B,HPE,5,3,GI discomfort,0.09481557513035402
B,HPE,5,4,Unresolved GI discomfort,0.015122175900256007
B,HPE,5,5,Symptomatic ulcer,0.0017123985387668668
B,HPE,5,6,Unresolved ulcer,0.00027644797060382505
B,HPE,5,7,Serious GI event,0.0005476510139643313
B,HPE,5,8,Unresolved serious GI event,8.716924468241958e-05
B,HPE,5,9,Post-event,0.4490227417801435
B,HPE,5,10,Dead,0.006196234000747384
B,HPE,6,1,Well no HPE,0.0
B,HPE,6,2,Well with HPE,0.3654646336442789
B,HPE,6,3,GI discomfort,0.08748748099641257
B,HPE,6,4,Unresolved GI discomfort,0.013857316978085043
B,HPE,6,5,Symptomatic ulcer,0.0015607727631407925
B,HPE,6,6,Unresolved ulcer,0.0002502674197976309
B,HPE,6,7,Serious GI event,0.000506340165033991
B,HPE,6,8,Unresolved serious GI event,8.00393150960691e-05
B,HPE,6,9,Post-event,0.5233623884927855
B,HPE,6,10,Dead,0.007430760225369372
B,HPE,7,1,Well no HPE,0.0
B,HPE,7,2,Well with HPE,0.30901975861504505
B,HPE,7,3,GI discomfort,0.08128297611719437
B,HPE,7,4,Unresolved GI discomfort,0.012786314422654009
B,HPE,7,5,Symptomatic ulcer,0.0014324384437109444
B,HPE,7,6,Unresolved ulcer,0.00022810727963068207
B,HPE,7,7,Serious GI event,0.00047136107513222407
B,HPE,7,8,Unresolved serious GI event,7.400172551783274e-05
B,HPE,7,9,Post-event,0.5860436956380285
B,HPE,7,10,Dead,0.008661346683086168
B,HPE,8,1,Well no HPE,0.0
B,HPE,8,2,Well with HPE,0.2612926188295637
B,HPE,8,3,GI discomfort,0.07602774550873366
B,HPE,8,4,Unresolved GI discomfort,0.011879524681778652
B,HPE,8,5,Symptomatic ulcer,0.001323786254046775
B,HPE,8,6,Unresolved ulcer,0.00020935119086508324
B,HPE,8,7,Serious GI event,0.00044173120950501447
B,HPE,8,8,Unresolved serious GI event,6.888952390214542e-05
B,HPE,8,9,Post-event,0.6388679797977198
B,HPE,8,10,Dead,0.009888373003884817
B,HPE,9,1,Well no HPE,0.0
B,HPE,9,2,Well with HPE,0.22093678721645238
B,HPE,9,3,GI discomfort,0.07157521345037082
B,HPE,9,4,Unresolved GI discomfort,0.01111147158254621
B,HPE,9,5,Symptomatic ulcer,0.0012317769171260621
B,HPE,9,6,Unresolved ulcer,0.000193471649656063
B,HPE,9,7,Serious GI event,0.00041662461439869223
B,HPE,9,8,Unresolved serious GI event,6.455911258048415e-05
B,HPE,9,9,Post-event,0.6833579351230101
B,HPE,9,10,Dead,0.011112160333858784
B,HPE,10,1,Well no HPE,0.0
B,HPE,10,2,Well with HPE,0.18681378817427596
B,HPE,10,3,GI discomfort,0.06780142129515877
B,HPE,10,4,Unresolved GI discomfort,0.010460733051424156
B,HPE,10,5,Symptomatic ulcer,0.0011538402374832446
B,HPE,10,6,Unresolved ulcer,0.00018002446500416542
B,HPE,10,7,Serious GI event,0.00039534277730161817
B,HPE,10,8,Unresolved serious GI event,6.08897782316661e-05
B,HPE,10,9,Post-event,0.7208009797454547
B,HPE,10,10,Dead,0.01233298047566531
B,HPE,11,1,Well no HPE,0.0
B,HPE,11,2,Well with HPE,0.1579609801143357
B,HPE,11,3,GI discomfort,0.06460155030463578
B,HPE,11,4,Unresolved GI discomfort,0.009909192505134282
B,HPE,11,5,Symptomatic ulcer,0.0010878028993852637
B,HPE,11,6,Unresolved ulcer,0.00016863400228171504
B,HPE,11,7,Serious GI event,0.00037729503850915565
B,HPE,11,8,Unresolved serious GI event,5.7779433099817474e-05
B,HPE,11,9,Post-event,0.7522857021673127
B,HPE,11,10,Dead,0.013551063535305075
B,HPE,12,1,Well no HPE,0.0
B,HPE,12,2,Well with HPE,0.133564398444747
B,HPE,12,3,GI discomfort,0.06188697107982738
B,HPE,12,4,Unresolved GI discomfort,0.009441530662196617
B,HPE,12,5,Symptomatic ulcer,0.001031827255298098
B,HPE,12,6,Unresolved ulcer,0.00015898263092047404
B,HPE,12,7,Serious GI event,0.000361981966304057
B,HPE,12,8,Unresolved serious GI event,5.514175214032319e-05
B,HPE,12,9,Post-event,0.7787325618490486
B,HPE,12,10,Dead,0.014766604359516957
B,HPE,13,1,Well no HPE,0.0
B,HPE,13,2,Well with HPE,0.11293579287109094
B,HPE,13,3,GI discomfort,0.05958274275978342
B,HPE,13,4,Unresolved GI discomfort,0.009044794316627039
B,HPE,13,5,Symptomatic ulcer,0.0009843594766790534
B,HPE,13,6,Unresolved ulcer,0.0001508017783326801
B,HPE,13,7,Serious GI event,0.00034898126466232797
B,HPE,13,8,Unresolved serious GI event,5.290374329881564e-05
B,HPE,13,9,Post-event,0.8009198558084926
B,HPE,13,10,Dead,0.015979767981032577
B,HPE,14,1,Well no HPE,0.0
B,HPE,14,2,Well with HPE,0.09549321121450072
